<<<<<<< HEAD
3,-2
5,-6
=======
-0.333333333333333,0.666666666666667
-0.333333333333333,0.666666666666667
6.34413156928661e-17,3
>>>>>>> 498fd57f95a6fdfc499c35ab803d59e480ee5fce
